arch,task,model,metric,sampleseed,mean,std,n,t_statistic,p_value,significant,ablation
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.18857600740952013,0.041480679453826996,5,-14.254197990175577,7.034497264152746e-05,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.2017545598234348,0.018299691154246223,5,-26.214220952997284,6.291755977914348e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.2017545598234348,0.018299691154246223,5,-26.214220952997284,6.291755977914348e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.2017545598234348,0.018299691154246223,5,-26.214220952997284,6.291755977914348e-06,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.09241302468604451,0.02762096362561134,5,-17.98425305485406,2.8096518059468334e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.09241302468604451,0.02762096362561134,5,-17.98425305485406,2.8096518059468334e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.09241302468604451,0.02762096362561134,5,-17.98425305485406,2.8096518059468334e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.13627999817827863,0.02876079876777987,5,-3.720604012351669,0.01023187113665018,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.13627999817827863,0.02876079876777987,5,-3.720604012351669,0.01023187113665018,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.13627999817827863,0.02876079876777987,5,-3.720604012351669,0.01023187113665018,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.25915608520468,0.06149429799042131,5,1.2046987309651207,0.8526390808378252,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.25915608520468,0.06149429799042131,5,1.2046987309651207,0.8526390808378252,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.25915608520468,0.06149429799042131,5,1.2046987309651207,0.8526390808378252,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.10790143086194308,0.057959723753064823,5,-4.032531827136787,0.007850320721055348,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.10790143086194308,0.057959723753064823,5,-4.032531827136787,0.007850320721055348,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.10790143086194308,0.057959723753064823,5,-4.032531827136787,0.007850320721055348,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.24294641922758292,0.006215049389181964,5,-128.0563275307095,1.1151686322357485e-08,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.23846650007243256,0.00708280365658341,5,-111.45020255235168,1.9434114095563965e-08,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.23977420018572987,0.008811753309811491,5,-88.99301706549869,4.7789451046748364e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.4850330760749724,0.004556930447612313,5,-97.08424951875082,3.374574529599564e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.48426130099228226,0.005324624576299741,5,-83.98969525298278,6.02291747327047e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.4843439911797134,0.005921801706385348,5,-73.71928337387695,1.0145285295308304e-07,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.47018287614297594,0.004200137433062477,5,-139.78987337547764,7.853626793722479e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.4697824882238847,0.004344814535993839,5,-135.04876411561187,9.015712736442751e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.47007896924355774,0.0043231308769608925,5,-135.85583480013267,8.803415915642754e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.4818946943172637,0.005430141770634785,5,-109.2519516081389,2.104562900473072e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.48229194721249663,0.005443566585645237,5,-109.09591332098984,2.1166258760005644e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.4825074064099111,0.005563706360094795,5,-106.35589390804245,2.3432525095766488e-08,True,stat
