arch,task,model,ablation,ptp,max_seq_num,embseed,sampleseed,metric,value
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_performance_1,"[0.9179977803019715, 0.9302463106983831, 0.9314687939031616, 0.932226899721607, 0.932085348928342, 0.933245766025773, 0.9348290881338541, 0.9349073483729082, 0.9340851525795483, 0.9362573813076404, 0.9326939961889817, 0.9328750941531303, 0.9336899966924715, 0.9339430570387423, 0.933418699986139, 0.9316042687858892, 0.9320780913343643]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_performance_2,"[0.02860087421597212, 0.23202832819518834, 0.2713937028952443, 0.2983887471471678, 0.2787238892494169, 0.2931760018202688, 0.29727946773894826, 0.30664964053664723, 0.30443838354992914, 0.32633533870510256, 0.2945424225044601, 0.3007841317149499, 0.30588120409750985, 0.31400344756141435, 0.3011486015458756, 0.29205425995112344, 0.29589284867170207]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,train_loss,"[20.888551712417144, 19.896830145390165, 19.855292352376196, 19.809083444799818, 19.830587455409766, 19.81925274286028, 19.797146261666985, 19.791698804524056, 19.789805433680268, 19.7803531992931, 19.783735217185004, 19.76172980259019, 19.78321508048075, 19.7791232847312, 19.76318758181482, 19.768211968411954, 19.753166943148457]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,val_loss,"[21.116031659499992, 20.14914938274732, 20.05536120589309, 20.038574268194573, 20.00946045240815, 20.038922873972144, 19.97191787106738, 19.97907228351854, 19.99134247933829, 20.004853791080397, 20.006736631328376, 19.986416348804596, 20.0297005198666, 20.01396047680507, 19.977798238752708, 20.01349555827373, 19.994578399763302]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_loss,"[2.681039837156457, 1.5107282656990768, 1.47675946976225, 1.4551538347290938, 1.4677971664768281, 1.4582685016436157, 1.4577783497223331, 1.4498694227007574, 1.454721877338217, 1.4359279889075145, 1.4690252698988338, 1.4590928553196356, 1.4548533981313492, 1.4576858208078265, 1.4652987267059117, 1.4821122933483106, 1.4842904084445303]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_performance_1,"[0.9179977803019715, 0.9302408371275004, 0.9314640702652388, 0.9322249495135495, 0.9320858256707825, 0.9332336623762045, 0.9348278166623305, 0.9349040823856763, 0.93408896513556, 0.9362570211711926, 0.9326937872687896, 0.9328777404150463, 0.9337055910594132, 0.9339481746113651, 0.9334046387054166, 0.9315841516124362, 0.932066243437665]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_performance_2,"[0.02860087421597212, 0.23189540046841017, 0.2713320260543803, 0.29837826069517487, 0.27872838427509466, 0.2929921942339341, 0.29726028644985814, 0.30662946545918024, 0.304461026070225, 0.3263476826609149, 0.2945582025993439, 0.3007994960810908, 0.3059251973846037, 0.31403965303132064, 0.3014788930115748, 0.2919896970991656, 0.2958395774217243]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,train_loss,"[20.888551712417144, 19.896830145390165, 19.855292352376196, 19.809083444799818, 19.830587455409766, 19.81925274286028, 19.797146261666985, 19.791698804524056, 19.789805433680268, 19.7803531992931, 19.783735217185004, 19.76172980259019, 19.78321508048075, 19.7791232847312, 19.76318758181482, 19.768211968411954, 19.753166943148457]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,val_loss,"[21.116031659499992, 20.14914938274732, 20.05536120589309, 20.038574268194573, 20.00946045240815, 20.038922873972144, 19.97191787106738, 19.97907228351854, 19.99134247933829, 20.004853791080397, 20.006736631328376, 19.986416348804596, 20.0297005198666, 20.01396047680507, 19.977798238752708, 20.01349555827373, 19.994578399763302]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_loss,"[2.681039837156457, 1.5107282656990768, 1.47675946976225, 1.4551538347290938, 1.4677971664768281, 1.4582685016436157, 1.4577783497223331, 1.4498694227007574, 1.454721877338217, 1.4359279889075145, 1.4690252698988338, 1.4590928553196356, 1.4548533981313492, 1.4576858208078265, 1.4652987267059117, 1.4821122933483106, 1.4842904084445303]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_performance_1,"[0.9179977803019715, 0.9302408371275004, 0.9314640702652388, 0.9322249495135495, 0.9320858256707825, 0.9332336623762045, 0.9348278166623305, 0.9349040823856763, 0.93408896513556, 0.9362570211711926, 0.9326937872687896, 0.9328777404150463, 0.9337055910594132, 0.9339481746113651, 0.9334046387054166, 0.9315841516124362, 0.932066243437665]"
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_performance_2,"[0.02860087421597212, 0.23189540046841017, 0.2713320260543803, 0.29837826069517487, 0.27872838427509466, 0.2929921942339341, 0.29726028644985814, 0.30662946545918024, 0.304461026070225, 0.3263476826609149, 0.2945582025993439, 0.3007994960810908, 0.3059251973846037, 0.31403965303132064, 0.3014788930115748, 0.2919896970991656, 0.2958395774217243]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,train_loss,"[2.9509802760513604, 2.9088321047351577, 2.908828184453599, 2.908830711867316, 2.9088297090143054, 2.9088313547259776, 2.908832053327087, 2.9088327360855355, 2.9088314681757983, 2.9088305491173863, 2.908829346662658, 2.9088306844713445, 2.908833171459559, 2.9088302212106028, 2.9088261570338996, 2.9088325695707993, 2.90883548363446]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,val_loss,"[0.9669405213077865, 1.4939625622698547, 1.8132688781383106, 2.2138471238457402, 2.3305344341957848, 2.344059837249288, 2.207004961396925, 1.7585956651473085, 2.292744325641361, 2.0961736710829455, 2.030346721904889, 1.9956803217505843, 2.203791445745388, 2.213184156208432, 2.310200417636364, 2.391601774160428, 2.5829243848375913]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_loss,"[5.330780621162877, 2.337283146708712, 2.2457384505983655, 3.0063924272486227, 2.5206179366355883, 2.3477995305826798, 2.1878645519466935, 3.089524607603782, 2.1043221394921074, 2.047040569280672, 1.9744793716599824, 1.9572864777933554, 1.858148579711587, 1.8440998215745157, 1.9188138420608263, 2.1574502501477153, 2.2544918244610734]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_performance_1,"[0.8454188612621139, 0.8797131869942095, 0.8870732876376491, 0.8659784021058387, 0.8635382900727524, 0.8653205748310758, 0.8618244098227826, 0.8538743324720532, 0.8617043794517502, 0.862508181917726, 0.8672806784973509, 0.8662935269868545, 0.8719778445020623, 0.8723533778045683, 0.8702414924107654, 0.8630863409743716, 0.8679301659278331]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_performance_2,"[0.11126605836112743, 0.3172259890636359, 0.3623548419192439, 0.16233563574903934, 0.16492361796562807, 0.21250928451760054, 0.21453985348201232, 0.12355469453696921, 0.16088713282061856, 0.169567133388847, 0.1937091207754312, 0.21324554015815256, 0.24516391555004213, 0.26858036618552916, 0.27751903353771035, 0.28336991705338266, 0.25734745776531354]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,train_loss,"[2.9509802760513604, 2.9088321047351577, 2.908828184453599, 2.908830711867316, 2.9088297090143054, 2.9088313547259776, 2.908832053327087, 2.9088327360855355, 2.9088314681757983, 2.9088305491173863, 2.908829346662658, 2.9088306844713445, 2.908833171459559, 2.9088302212106028, 2.9088261570338996, 2.9088325695707993, 2.90883548363446]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,val_loss,"[0.9669405213077865, 1.4939625622698547, 1.8132688781383106, 2.2138471238457402, 2.3305344341957848, 2.344059837249288, 2.207004961396925, 1.7585956651473085, 2.292744325641361, 2.0961736710829455, 2.030346721904889, 1.9956803217505843, 2.203791445745388, 2.213184156208432, 2.310200417636364, 2.391601774160428, 2.5829243848375913]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_loss,"[5.330780621162877, 2.337283146708712, 2.2457384505983655, 3.0063924272486227, 2.5206179366355883, 2.3477995305826798, 2.1878645519466935, 3.089524607603782, 2.1043221394921074, 2.047040569280672, 1.9744793716599824, 1.9572864777933554, 1.858148579711587, 1.8440998215745157, 1.9188138420608263, 2.1574502501477153, 2.2544918244610734]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_performance_1,"[0.8454188612621139, 0.8797131869942095, 0.8870732876376491, 0.8659784021058387, 0.8635382900727524, 0.8653205748310758, 0.8618244098227826, 0.8538743324720532, 0.8617043794517502, 0.862508181917726, 0.8672806784973509, 0.8662935269868545, 0.8719778445020623, 0.8723533778045683, 0.8702414924107654, 0.8630863409743716, 0.8679301659278331]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_performance_2,"[0.11126605836112743, 0.3172259890636359, 0.3623548419192439, 0.16233563574903934, 0.16492361796562807, 0.21250928451760054, 0.21453985348201232, 0.12355469453696921, 0.16088713282061856, 0.169567133388847, 0.1937091207754312, 0.21324554015815256, 0.24516391555004213, 0.26858036618552916, 0.27751903353771035, 0.28336991705338266, 0.25734745776531354]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,train_loss,"[2.9509802760513604, 2.9088321047351577, 2.908828184453599, 2.908830711867316, 2.9088297090143054, 2.9088313547259776, 2.908832053327087, 2.9088327360855355, 2.9088314681757983, 2.9088305491173863, 2.908829346662658, 2.9088306844713445, 2.908833171459559, 2.9088302212106028, 2.9088261570338996, 2.9088325695707993, 2.90883548363446]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,val_loss,"[0.9669405213077865, 1.4939625622698547, 1.8132688781383106, 2.2138471238457402, 2.3305344341957848, 2.344059837249288, 2.207004961396925, 1.7585956651473085, 2.292744325641361, 2.0961736710829455, 2.030346721904889, 1.9956803217505843, 2.203791445745388, 2.213184156208432, 2.310200417636364, 2.391601774160428, 2.5829243848375913]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_loss,"[5.330780621162877, 2.337283146708712, 2.2457384505983655, 3.0063924272486227, 2.5206179366355883, 2.3477995305826798, 2.1878645519466935, 3.089524607603782, 2.1043221394921074, 2.047040569280672, 1.9744793716599824, 1.9572864777933554, 1.858148579711587, 1.8440998215745157, 1.9188138420608263, 2.1574502501477153, 2.2544918244610734]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_performance_1,"[0.8454188612621139, 0.8797131869942095, 0.8870732876376491, 0.8659784021058387, 0.8635382900727524, 0.8653205748310758, 0.8618244098227826, 0.8538743324720532, 0.8617043794517502, 0.862508181917726, 0.8672806784973509, 0.8662935269868545, 0.8719778445020623, 0.8723533778045683, 0.8702414924107654, 0.8630863409743716, 0.8679301659278331]"
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_performance_2,"[0.11126605836112743, 0.3172259890636359, 0.3623548419192439, 0.16233563574903934, 0.16492361796562807, 0.21250928451760054, 0.21453985348201232, 0.12355469453696921, 0.16088713282061856, 0.169567133388847, 0.1937091207754312, 0.21324554015815256, 0.24516391555004213, 0.26858036618552916, 0.27751903353771035, 0.28336991705338266, 0.25734745776531354]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,train_loss,"[0.3316546028737674, 0.4521842104007748, 0.4443934683486246, 0.4521564103089558, 0.4328694617518593, 0.43340691689942484, 0.4328768315729656, 0.44521005602327635, 0.42986289280833506, 0.452662124196475, 0.4526893844496503, 0.45267096134724055, 0.4517576151621764, 0.45222976146046756, 0.430379757856757, 0.42799817399611345, 0.4247139264654339]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,val_loss,"[0.3374437994722047, 0.48725718690407505, 0.4823225526199256, 0.49014406864479515, 0.41720712388762526, 0.40873669469920865, 0.40029016479677276, 0.43113882613590165, 0.4207589363713768, 0.46477852585362844, 0.4574231992561089, 0.47324701391638385, 0.4695662570288817, 0.4688403035793545, 0.41490155738938106, 0.3967334695923114, 0.40548504202240526]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_loss,"[4.287513509416672, 1.8242349441163688, 2.065382289855228, 1.8712928246614058, 1.9499355919672046, 1.9522356530540441, 1.974025102597452, 1.9297209450537713, 2.0125085985782256, 1.918410619089532, 1.9059480141734164, 1.8680602830625639, 1.9208627475835727, 1.8752038297128426, 2.0457439749318205, 2.0422531980395564, 2.0211359626572105]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_performance_1,"[0.9008522725972579, 0.9454502749931676, 0.9413169786489194, 0.9425148988358469, 0.9432916985916588, 0.9423929843485241, 0.9442678038703799, 0.9418638099403872, 0.9464121296105776, 0.9443111120430205, 0.9437536129112292, 0.944355434120042, 0.9424310969911608, 0.9452985766192387, 0.9414561973552518, 0.9422919471129017, 0.9376104407691194]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-42,test_performance_2,"[0.1089838012461286, 0.44124525121688085, 0.4169254662150294, 0.4497997464564952, 0.4697006212393243, 0.46863363705386035, 0.4647434477639982, 0.4641577661109849, 0.4529747800085712, 0.45174273090830136, 0.4427412281882854, 0.457874537606133, 0.4384115686071782, 0.43814193185039385, 0.4183339613191371, 0.4216776500688425, 0.42256762700488215]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,train_loss,"[0.3316546028737674, 0.4521842104007748, 0.4443934683486246, 0.4521564103089558, 0.4328694617518593, 0.43340691689942484, 0.4328768315729656, 0.44521005602327635, 0.42986289280833506, 0.452662124196475, 0.4526893844496503, 0.45267096134724055, 0.4517576151621764, 0.45222976146046756, 0.430379757856757, 0.42799817399611345, 0.4247139264654339]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,val_loss,"[0.3374437994722047, 0.48725718690407505, 0.4823225526199256, 0.49014406864479515, 0.41720712388762526, 0.40873669469920865, 0.40029016479677276, 0.43113882613590165, 0.4207589363713768, 0.46477852585362844, 0.4574231992561089, 0.47324701391638385, 0.4695662570288817, 0.4688403035793545, 0.41490155738938106, 0.3967334695923114, 0.40548504202240526]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_loss,"[4.287513509416672, 1.8242349441163688, 2.065382289855228, 1.8712928246614058, 1.9499355919672046, 1.9522356530540441, 1.974025102597452, 1.9297209450537713, 2.0125085985782256, 1.918410619089532, 1.9059480141734164, 1.8680602830625639, 1.9208627475835727, 1.8752038297128426, 2.0457439749318205, 2.0422531980395564, 2.0211359626572105]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_performance_1,"[0.9008522725972579, 0.9454502749931676, 0.9413169786489194, 0.9425148988358469, 0.9432916985916588, 0.9423929843485241, 0.9442678038703799, 0.9418638099403872, 0.9464121296105776, 0.9443111120430205, 0.9437536129112292, 0.944355434120042, 0.9424310969911608, 0.9452985766192387, 0.9414561973552518, 0.9422919471129017, 0.9376104407691194]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-0,test_performance_2,"[0.1089838012461286, 0.44124525121688085, 0.4169254662150294, 0.4497997464564952, 0.4697006212393243, 0.46863363705386035, 0.4647434477639982, 0.4641577661109849, 0.4529747800085712, 0.45174273090830136, 0.4427412281882854, 0.457874537606133, 0.4384115686071782, 0.43814193185039385, 0.4183339613191371, 0.4216776500688425, 0.42256762700488215]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,train_loss,"[0.3316546028737674, 0.4521842104007748, 0.4443934683486246, 0.4521564103089558, 0.4328694617518593, 0.43340691689942484, 0.4328768315729656, 0.44521005602327635, 0.42986289280833506, 0.452662124196475, 0.4526893844496503, 0.45267096134724055, 0.4517576151621764, 0.45222976146046756, 0.430379757856757, 0.42799817399611345, 0.4247139264654339]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,val_loss,"[0.3374437994722047, 0.48725718690407505, 0.4823225526199256, 0.49014406864479515, 0.41720712388762526, 0.40873669469920865, 0.40029016479677276, 0.43113882613590165, 0.4207589363713768, 0.46477852585362844, 0.4574231992561089, 0.47324701391638385, 0.4695662570288817, 0.4688403035793545, 0.41490155738938106, 0.3967334695923114, 0.40548504202240526]"
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,emb,0.625,200,seed-42,sampling_seed-12345,test_loss,"[4.287513509416672, 1.8242349441163688, 2.065382289855228, 1.8712928246614058, 1.9499355919672046, 1.9522356530540441, 1.974025102597452, 1.9297209450537713, 2.0125085985782256, 1.918410619089532, 1.9059480141734164, 1.8680602830625639, 1.9208627475835727, 1.8752038297128426, 2.0457439749318205, 2.0422531980395564, 2.0211359626572105]"
